Query,Label
"1 )  or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1
"1'  )  )   and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and   (  (  'vcvj' = 'vcvj",1
 or 'text'  =  n'text',1
' HAVING 1=1 --,1
' GROUP BY username HAVING 1=1 --,1
' GROUP BY id HAVING 1=1--,1
admin' HAVING 1=1 --,1
1' HAVING 1=1 /*,1
1' UNION SELECT * FROM users --,1
"1' UNION SELECT username, password FROM users --",1
"' UNION SELECT NULL, NULL, NULL --",1
"' UNION ALL SELECT 1,2,3,4,5 --",1
"-1 UNION SELECT 1,group_concat(table_name) FROM information_schema.tables --",1
SELECT * FROM users,1
SELECT * FROM users WHERE id=1,1
"SELECT username, password FROM users",1
SELECT * FROM information_schema.tables,1
"INSERT INTO users VALUES('hacker', 'password')",1
"INSERT INTO admin(username,password) VALUES('evil','hacked')",1
UPDATE users SET password='hacked',1
UPDATE users SET admin=1 WHERE username='victim',1
DELETE FROM users,1
DELETE FROM users WHERE 1=1,1
DROP TABLE users,1
DROP DATABASE main,1
TRUNCATE TABLE logs,1
1' AND SLEEP(5) --,1
1' AND SLEEP(10)#,1
'; WAITFOR DELAY '0:0:5' --,1
"1' AND IF(1=1, SLEEP(5), 0) --",1
1' AND (SELECT SLEEP(5)) --,1
"' AND EXTRACTVALUE(1, CONCAT(0x7e, (SELECT version()))) --",1
"' AND UPDATEXML(1, CONCAT(0x7e, (SELECT database())), 1) --",1
"1' AND (SELECT 1 FROM (SELECT COUNT(*),CONCAT(version(),FLOOR(RAND(0)*2))x FROM information_schema.tables GROUP BY x)a) --",1
1' AND 1=1 --,1
1' AND 1=2 --,1
1' AND 'a'='a,1
1' AND 'a'='b,1
admin' AND '1'='1,1
1; DROP TABLE users --,1
1'; INSERT INTO users(username) VALUES('hacker'); --,1
'; EXEC xp_cmdshell('whoami'); --,1
'; EXEC sp_executesql N'SELECT * FROM users'; --,1
admin'#,1
admin'-- -,1
1' OR 1=1/**/--,1
admin'%00,1
admin',1
1' ORDER BY 1 --,1
1' ORDER BY 10 --,1
"' ORDER BY 1,2,3,4,5 --",1
'; UPDATE users SET role='admin' WHERE username='attacker'; --,1
' oR '1'='1,1
' OR/*comment*/'1'='1,1
'%20OR%20'1'='1,1
' OR TRUE--,1
' OR 1 --,1
"' OR BENCHMARK(10000000, SHA1('test')) --",1
"' OR BENCHMARK(5000000, MD5('a')) --",1
' or 1=1 or ''=',1
"1' AND EXTRACTVALUE(1, (SELECT CONCAT(0x7e, database()))) --",1
1' AND (SELECT COUNT(*) FROM users) > 0 --,1
1' AND (SELECT username FROM users LIMIT 1)='admin' --,1
' OR (SELECT COUNT(*) FROM users WHERE username='admin')=1 --,1
"1' AND ASCII(SUBSTRING((SELECT database()),1,1))>64 --",1
"1' AND ORD(MID((SELECT IFNULL(CAST(username AS CHAR),0x20) FROM users LIMIT 0,1),1,1))>64 --",1
' OR username LIKE '%admin%' --,1
' OR password LIKE '%' --,1
1' AND 0x31=0x31 --,1
"' UNION SELECT 0x61646d696e,0x70617373776f7264 --",1
O'Brien,0
O'Connor,0
D'Angelo,0
O'Malley,0
McDonald's,0
It's working fine,0
John's book,0
Sarah's laptop,0
The company's policy,0
90's music,0
There's a problem,0
Let's go,0
I'm here,0
They're coming,0
We've finished,0
She'd like that,0
1 + 1 = 2,0
5 - 3 = 2,0
2 * 3 = 6,0
10 / 2 = 5,0
x = y + z,0
a == b,0
count >= 5,0
value <= 100,0
price > 50,0
age < 18,0
SELECT the best option,0
Please select your favorite,0
I need to drop this package,0
Drop me a line,0
Join us for dinner,0
Insert the key here,0
Delete the old files manually,0
Update your profile,0
Where are you going?,0
From where did you come?,0
And then we left,0
Or maybe not,0
The union workers,0
Order pizza please,0
Having a great time,0
Group activities,0
user@example.com,0
admin@company.org,0
test123@gmail.com,0
https://example.com/page?id=1,0
http://localhost:3000,0
192.168.1.1,0
10.0.0.1:8080,0
/api/users/123,0
GET /users HTTP/1.1,0
Content-Type: application/json,0
iPhone 13 Pro Max,0
Samsung Galaxy S21,0
Nike Air Jordan 1,0
How to cook pasta,0
Best restaurants near me,0
Weather in New York,0
Python programming tutorial,0
Machine learning algorithms,0
2024-01-15,0
15/01/2024,0
"January 15, 2024",0
12:30:45,0
+1 (555) 123-4567,0
$99.99,0
50%,0
3.14159,0
C:\Users\John\Documents,0
/home/user/documents,0
config.json,0
SELECT is a SQL keyword,0
The query returned null,0
Error: table not found,0
1 or 2 items,0
true or false,0
yes and no,0
this -- that,0
comment /* here */,0
quote: 'hello',0
"she said ""hello""",0
test'test,0
it's = it is,0
François,0
José García,0
Müller,0
北京市,0
東京都,0
Москва,0
O'Neill,0
O'Reilly,0
O'Sullivan,0
O'Donnell,0
O'Hara,0
O'Leary,0
O'Ryan,0
O'Keefe,0
O'Grady,0
D'Amico,0
D'Cruz,0
D'Silva,0
D'Souza,0
D'Costa,0
Wendy's,0
Denny's,0
Arby's,0
Hardee's,0
Carl's Jr,0
It's fine,0
That's great,0
What's up,0
There's more,0
He's here,0
She's coming,0
They're ready,0
We've done,0
I'm happy,0
Can't stop,0
Won't work,0
Shouldn't be,0
Couldn't find,0
Wouldn't say,0
Rock 'n' Roll,0
Fish 'n' Chips,0
Surf 'n' Turf,0
80's fashion,0
70's style,0
2000's hits,0
John's car,0
Mary's book,0
Peter's house,0
Sarah's phone,0
The team's effort,0
The city's mayor,0
François Müller,0
Søren Kjærgaard,0
Björk Guðmundsdóttir,0
André Prévin,0
Zoë Saldaña,0
Renée Zellweger,0
Beyoncé Knowles,0
Chloë Sevigny,0
Mötley Crüe,0
Motörhead,0
Blue Öyster Cult,0
Häagen-Dazs,0
Citroën,0
Škoda,0
Győr,0
Łódź,0
Kraków,0
2 + 2 = 4,0
3 * 3 = 9,0
a = b * c,0
result = input / 2,0
price >= 100,0
age <= 18,0
count > 0,0
value < 50,0
status == active,0
flag != true,0
x === y,0
a !== b,0
5 > 3,0
10 < 20,0
a >= b,0
x <= y,0
100%,0
25%,0
75%,0
33.33%,0
"$1,000",0
€50,0
£100,0
¥1000,0
2 * 2 = 4,0
10 - 5 = 5,0
100 / 10 = 10,0
iPhone 15 Pro Max,0
Samsung Galaxy S24,0
MacBook Pro 2024,0
best restaurants near me,0
weather in New York,0
flights to Paris,0
how to cook pasta,0
Python tutorial,0
machine learning course,0
Netflix new releases,0
Amazon Prime deals,0
YouTube trending,0
Taylor Swift concert tickets,0
NBA scores today,0
NFL playoffs,0
cheap hotels in Miami,0
car rental Los Angeles,0
Uber promo code,0
pizza delivery,0
Chinese food takeout,0
sushi restaurant,0
gym membership prices,0
yoga classes,0
personal trainer,0
doctor appointment,0
dentist near me,0
pharmacy open now,0
john.doe@gmail.com,0
jane_smith@yahoo.com,0
support@service.io,0
info@business.net,0
test123@mail.com,0
hello.world@domain.co,0
no-reply@site.com,0
2025-12-31,0
01/15/2024,0
"Dec 31, 2025",0
"March 1st, 2024",0
09:00 AM,0
5:30 PM,0
23:59:59,0
2024-01-15T10:30:00Z,0
2024/01/15 10:30,0
+44 20 7123 4567,0
+7 495 123-45-67,0
555-123-4567,0
(555) 123-4567,0
1-800-555-1234,0
https://example.com,0
ftp://files.server.com,0
C:\Users\John\Desktop,0
file:///home/user/file.txt,0
//network/share/folder,0
Please select your favorite color,0
Select the best option available,0
I need to drop this package at the post office,0
Drop by anytime you want,0
Let's join forces and work together,0
Join us for dinner tonight,0
Insert the key into the lock,0
Insert your card to continue,0
Delete the old files from your computer,0
How to delete browsing history,0
Update your profile information,0
Please update me on the situation,0
Where are you going today?,0
Where did you put my keys?,0
From the bottom of my heart,0
From where I stand,0
And then we went home,0
Bread and butter,0
Or maybe we could try something else,0
Coffee or tea?,0
The union of two sets,0
Labor union meeting tomorrow,0
Order your food online,0
In order to succeed,0
"Having said that, let's proceed",0
Group activities for kids,0
Focus group discussion,0
Execute the plan carefully,0
Execute your ideas with confidence,0
Null and void,0
The null hypothesis,0
True or false question,0
A true friend,0
'hello',0
"""world""",0
"user""name",0
value = 'something',0
name = 'John',0
x = 'abc',0
they're = they are,0
rock'n'roll,0
fish'n'chips,0
1=1,0
a=b,0
x==y,0
test===test,0
Robert O'nill,0
'fqule' = Robert O'nill,0
McDonald's = fast food,0
Denny's restaurant,0
User's input: 'hello world',0
Error: 'file not found',0
Status: 'active',0
Type: 'string',0
Result = 'success',0
jP3Wx7jtSDHsqSQwbD8T4xosK2rccPVCu,0
lcQbkQFXN0GOuyiV5hbAokdKBpWYyNHgcCqtvzG,0
3V v8QbeZvehdFnJ4n1Z,0
xrCJrp2hFoyslQKBnt,0
RLdyA0jzSKFPrI,0
ZgJc2ZzPUVkmjAb6y46Ci UXiC9t1Yu8sbB3TRfectwJ0Oux0J,0
3qsGSwpuSmceyKsXwyXrQGS30sIvj5tDUKyHUYhGW7VWRmqO,0
OwfCXLxe9drPbwP9abs,0
E oUEcKRka7crF1Ca,0
QOiPPHCHcG8mlYM8nMCG,0
oT4CM4mQnqwHcq2cXR3gqw4c,0
c1KDwlB6eB5 B0,0
4wZLGRtJJYw8m2Q3swfLCq921FLVsJHq,0
IxetBfOd78O8fq,0
VyximKBnx2xQ0Jv MhNJhRioApHMp3VkMzjbI7BArZ,0
suJXsJMGJMfVsbaP951yMCuXFN6sI30W4MP80CkQ1Zc5f6CO5Q,0
Qc6Dzj2cCW 24SuGQH,0
nAnw9l,0
Wl NeMjzH7,0
CR3b7fz0j,0
xIyfSmsaA MBwk1TZOLmqiRRyoiJHv4rMAL1VNb XVo,0
UOmRM1APpralbcbzDDn,0
5W3c7TRJz bazP0CJO5,0
vx9kDlyADpI5Tl15RfqY81SWG2YZFKYGMOQRdolP,0
yeRcQ,0
6Db2MWPL47k,0
9N5kWurXFRVJgEvJI6,0
ObuUPUYokOOfgf3vPk3fnT79LbIqGrVVULvWou3Ge,0
r1IHVplL2u6Xvx4yo9az,0
gh7T539iG6tCKC4rRrbNnqH28fPDqlzJmU F6RArlQtBMZBhD,0
AJCsC2fJirwPvqr3x8Z78xM,0
AU 8GXEbs3Q5nahzJZ9KRvLNV96H,0
MYZ sIrg3QePUs2,0
Hni8pogrXwHaXcHmO,0
WBISmTY0 jZTqXr7kWYNw,0
Mp38jgdKDlfuMGtpZdp,0
AQ7TLr 0TWXXlNS2RKtpkyMS,0
evgkEQsmGJBVLpgrPI,0
jwtfgfWrORlc4Mhr0mLgmNWIpA,0
T5ZAuXgtF9RQi5DIB2 aU8pe7dZAFMdeTdAJOGRBi8fPm,0
t4JJbdc2z,0
HXxpBjXSxamOSu3xu5zgcj5xjy7hxDdu,0
MFBjBV3raJNcY5mlcoYAT6YN09kT6N4ofn70zhot,0
snW316LClPz,0
BO1yzQIDvoQBA,0
lyYPtbceBcIxuc7nqYXiACBGwdAP6WyEegOYiD8u4hSYla,0
T54DAgvqIXzjlrr,0
RW7YY ZrgkDpvoUAxW4BRPGIvLVFVGb09w9jL54kPoSVZt,0
vpUr3PygEho,0
S2Z9g6g1Q52Ndx0ONm8KF08ueIoAs4B1axaWv8lU,0
uKwJdQub,0
LIlnwin,0
LjGSDi4xmW5fkAqLnJQGGxZ2gObHPJs5X7oKzepB5Q417hvo,0
HlXbder,0
NWsizNS5MHEQ9Ao9HidcUx99gdqsNf,0
ASykN U1oKRNcYs9X45wVhXtmXP,0
P1uaak7uMFYBLx,0
CvAgCJsiEoMdJFrLtWQCNsnzwc1rF9YRsRIdWXCw,0
dsdJMqkXiy7yJqMFEJylzJBenLOUYo,0
3YZsSXzNeobxgfRCwCc,0
S0l7aZcOJsLl,0
eveOzttvMeylNxpL1guedLUSHGDvfsJCskqEXt2BxD,0
cgApgig,0
IN62pcQCM9DfMPjXTZfYz,0
eAakxdSYvDF32zfR6eXecr9qu62NRJoNlXKVvJa jJYL5,0
bMi65oTkRn,0
HDvUS6aqx1C1O7IajDskDK9l3umMdz50N6aSFiPsddpSy3fCyd,0
yT FsQOzROeLuhoXyYwb3VGOJaM,0
52WdlekvoCmYz57mCwVZ9M51ZiEOfAHMD4Ib8j8R8tGHFmG,0
JDsOZdRV,0
yIYr0TTS8CmmW9ZNgbCursaDBmn6PveCDEBJ0Vcc1G,0
xs2nAuZozk4oAoWiPmuB8sQfks2nN1fm8BXRgT0 zbhTRe7,0
82uyYTBdPyyeN565AdKzg9BwRu TwJX5dBBo,0
sUaYrNmx,0
B DUHlrJiYVG0PjK7xCQPoXzL R,0
C5JDF55UBalh2VrgebvPd4m6G3Upe2FWc9BV9,0
b1YEzEvdJLulb62wX8BbHZs8RPDPPL,0
6DoPzbC l9pMFd1BoMVV2UPHMMdA1em,0
3euPodUuVdq0TWGxpUrI44fQxl36Dbw3DAH,0
V34Wf RzHMe1kETs0vh,0
WA8W GfeMZvrSpLrSvAtFAKcm16VKIZPW3m6zi,0
mb4L5hqDtKcU5o3aVJ3Ihr94UmFM7qkbYTa4hMmhr 8lXUah,0
eE7buPsQyycvUoXPVvb1Mnc 6kS0Jarxcg0sE5Zf  DpW2h,0
SqQRuDky9z6UEi,0
gamW15ekvxuIpx5hq2gYfqBSVLwGCP20PXbQpFk7,0
Ulq2CUUJ7SKUsRwz,0
CQdfDm,0
Yw63r6xIz,0
3 DUercbaQ,0
VF8w67ynqf yD vebWwA4XVlsjrQ6y8MZnS5h99JCiiZ1oK,0
C5U3omho3jJp5rU194LghhSW4rYhoEDnALS,0
ZHteEJ7,0
Le xoYu8blW9V5dtGDUwY,0
N433pgUHJJvpbzEdPn,0
vozB ONtreM4R4AywXpTMioEOgkd0bvK,0
1tmNTHUCkxcrP0hzLvOTPLuuUMF,0
pJoLA4L,0
ezW DYA9SSwEg xnp9q5PjJxUQ3lnc92ZxwhNzhDvW1puC0,0
obWiYYrvJW,0
pvhFDgqFuUddIPZN6jpxQAoAkt,0
SQvvMHC5,0
XKFek3V,0
5KOvS56NTvNqdEXpzVmg4LDa9UjNM24sy3,0
LlHANuMGz1bZ2yZAjvakSNPGeVwO9JlnW3gh5UH,0
u Ap5pMBSwbnW m7MkJPZrNnZWXRbVzBl,0
QcVvw,0
Glrr2e,0
BLfDc14P0NY1oJvEa6Cta2mmzyUt,0
bJMTZsc2s9,0
Zj1A3Lle8v5ViDfABeiXc,0
rWDcUoIqIZeio0dH1UgwcaNukn6OPRnVuVTvzaBj5oyJV EdO,0
uW5cXVZ2IL,0
XSjRl2t3lm6SefBAy2bBLU7BMA jW2,0
HhccER eHw5N0fiz3GP5ARd,0
JBDyF79W4RlCFmbZZI6M9n9biEzQ97VoZW6DjinmlsnXaHqqi9,0
zKOHvcnlQrTP,0
1TNrHpkTYndI1EzeZGKDEOqk,0
UG1wHRsXAGpmEkKnVmXfLOQgypBzgBA6C,0
uMZR3hfI1HOV43ERaX6pyAK12zjfV7Za0af,0
VjDAO0WDrKt1ul30Oa9YF7X,0
neNw9eiTgG ZO9uM5LlaN6LAdIF NUiv,0
p9RVg82kKvWRe8wfQO,0
ANHhlvmMLutTqdX0z7l HAmMdmOB,0
b5jF04s 8Vzg6EZ68USmN9uFSIm8TI35Fgujoz6rfJ5rk7,0
6A1OWpwuHpgZe,0
LitniDEs0yd8ETzLp9LcXId8fIRkUpCycvCa4MaKWdX,0
XkpwLAH vVCq4Cuo5x2WCB6kMcDZODs,0
i4FWg4xEWNGWIQKhiv,0
SVQqlnc0ttVVGpuo0zHCH2xFyjJVQ2aLyyfKbht3KHsldl,0
yo0prQIhuYZYtVh1C gztpXXMWJJy,0
rN1qm,0
7PvJjKOWt7HDC3ELMO0gJkmQxCJE7,0
lPmFGGbqwoSgrwFR705RKq IJ2S,0
6RgbSfgPfpgnrEve L,0
uvk1DnFcd1WEL3Q DTHBlps8WXDm9QlBMROmu,0
psL zhufGwIfJMdln,0
WzXJFVMvvwpiGiE9LIoYSiiWwdy3mUB8xCrAbmBNJtyVW0S7O,0
7HqF9jchACiDi7H0r5qjecUBltX0CteqnB Sax7,0
ecFZ yZUpEHL6T5TCN6XV5LzY2zQuXK7R,0
hF KReKzEzX7L,0
yohWOzLyiqkHVThre7qFreYxyuZlfg,0
8c7q4wNemBYfektD60EV0PlHLVoifw,0
mj Q5XZpuCgTafzkA5BE4w6f,0
0fuXpDL,0
8I9LMsVbBosDfZOgrEJIRW4VIgAvqzaffIf3Feb SsQOXT,0
zn65AhJT9o2eUbjOs6tnj4Ax8VJ T,0
RY6VrybWVd5IioUQuRG3YNtWmj0vYEazaQl,0
Eme9qqt FdjcopsgY5JCFn ueoYyULwtMMI8OEMhcARN,0
OeM8ei3AyITalrEI6 eF3Cb2WwJseZnsh,0
uty7iOo4xhx6pU6fv4ZAhvWXjyMqQrKQs4,0
DEktF0YrFIlvMVVcWS sHqvnOALAdBsE3saNGdH,0
eL8XBGOJQy30AGuDezzrxad6ZInl9WnkNlqHrybUKYQmncaLs,0
asjxnOTFI9R ovJi4nVJawMykUwD5FPuMYI8f36SCLJw,0
xvXHUmAQA3q38kyhDdtY,0
MJn5htnbIJJGuhh69VxXLrUreKCqQ3tU4nTUKqCD,0
1eLVCq8zz 3IaecUXrMu,0
elTdAIZrv8sPNkS09hfa,0
5Bhb7t2e3cF371kbviCkQcKwpebr1BVqGFXJc1TCmHcIKxF3,0
8VPFriRE4tI6TKmZ8XX2AiDl8,0
5GHtbG4XdYYMk rcvu4CxHZrKhIZTgadZVFcZ5XdT9sY9DNUR7,0
0g c82BKshVcvBO,0
23Veh8y6g QPsPUI,0
Q7PH6Vx3NuEAQ0pKgYoqkxsK492qLcROau,0
9FMUfUFWkPAnxzC,0
4FMrjH8z00wTBUzrNLxQXxk2l,0
QixLy3ZDIQJFZjhCQjTdpjyj4,0
yn5rmb73kCwLM6XT,0
yoZ0LFw6Sa5a xjYST4HEifvw6QNqPi3Qb ucSxIU,0
iWO54slb8A5BruZAN4zxASOCyXnM7D9yLe29SQLqjpz,0
cUh365vfgmkwYAQJ99ZGEthaig9Efko1dU,0
435a6u7lqjuvakUzaJSiFzLv05VhASqiQ3nbBAc73,0
6pPSjKO7SDmiZsQcg9osk0D8 Nozmvfl,0
UHDczE  xiGUoyTKln3B WTF3rjFBp6spYZiGUTbe,0
NId7lTGCWo5hgCvLOT9fArXqdqEpO6BhWroRgQCcCVE,0
GMtMQjsh03zVNsM1RRuQYiucFFa,0
y1axHFVxjzwz2vlT0Xw9jF6PbWpC4uFzdsKBuBbyjukp4FYYn,0
4kFD69RI7pFzLzTcHs4piURt,0
WgzYrKf6ocxe29E0h4Yz3PUjBiSqO4qjqP,0
CYLL3s2 yrNEofFNqLrppeBQ6VqCNY8BnX0,0
Wuoc5bled6pbHErtV92q8GNNwdcLmB9zT,0
VzzZf5YSYQ,0
93Hnzq4rt8OIRpYVI LzF8IH4sUe2JfvNlUZ 1gSri5,0
7foSinTEOennscca30rwojRldf4I,0
ya Q5qVn4QdXyQs0tbEbDy3dg7vNcfW,0
7lNZBq7KycuP57cCbm4KFutbkp9F9Xyxsfjm2,0
jG68F,0
1E6PxB0q6mcZ5fj7Tk9kNPTvSmMcD3baULvCNq3,0
E8CxSAC1qedtkysE1Ha9kAbJW0il1xCaPBln98,0
xq3ko7OjLLZ,0
JT3Csq49iYmpH9qLhxfm66aS9,0
AVdnOcneQvsc4A2trJS,0
z8I7aknXWysPk65jpOtzNz51uPaF fgGuF,0
OmNDDLRhD8sX35CqjqCmagFUvvoZuuIxpTX4xlVqUX2oAUEb,0
grRljvr9W7eOf8xDuLUcF1GViuYa89,0
jkwwl4,0
7orQ4nk,0
Kt3Dr9EL oWA28jZemLEv7I2 5etfDssZIUcJ,0
xHYDJPvOwd6ewpMTMu,0
1r0BkcAzQ hRHb,0
8WsIdKEvXclcrBLwYPB9oN1Ugw74gdACYvCx26i,0
pAGkINNR5zYVUAprv1yC33lzmlNXaVHrMDz3bunPKASJxLBa,0
sRnTJi,0
uKNuyM,0
I0LR6mPXUIrV9U6v6Nv29T1VLyWYU,0
bQA0SdvO2ZlU2OPH2VDDER524p8,0
5gD8qnAoHaPHNMUrWG15aPJ9uQtxnzSN9Zg6CAsuQBYkwNMyoJ,0
4syqi7jJ bZhKfuuzhleizT7w l,0
IohDWpurkfM6VXhM,0
8u0pZ52UNBSBoI5r195uIL bdD1JzGPrSjHffO2s1Z6b0k1,0
z8f2xMd3imm360Q1TewhgqRm0xAJaiKkSOG75hRZe7oXAzLA,0
ieoNM8ohSy,0
9jZBtI3,0
HpTVFEb,0
dQpYOm8U5fpH6lxbhlluqen9MN mSyMi72,0
3DurLVSX,0
6SI LVKJ2X3ribNiA,0
nTl69moEAPINzcyF59FWSna,0
xQPEenxjI8CF80WREFidvf2daJtCeMZlZdHtkkGQg,0
nOHb F5VDxXZqXhhXSBbiTXTQFkKq0,0
JSMl5ytltI,0
ATjvEBPczBpJm,0
lVjKQLg7zt,0
jnCaFHSELJDX aX6LDsuSJyZ3hZT,0
8Gpc0Y2d6hKBGGkWAgy82uHjz6uLWLAYLSLFQaqo,0
gJNWRZDEsFURLvlQ,0
BmLRr9y67N4svWA2Ai7o,0
mRp7d0pH4bSoT2x9bz2zxHZ2seV,0
1HvvlD7cwfv15VvQzhpXzrvwCQ6MIvnKrWxSxbegPw9C9,0
bo3U4oDvzmGwBQB13xTqD9i7dXmfqpQ3QQ93oy2mkifdi44wu,0
tCJ6I3Ub1wNGmqNQ6qppIW4Y1lI1UyHhHiCYwBeFaX,0
g8l788X,0
fk6FKovZs9q1wFvXt5xL5VvI,0
cYLLg8UQLQ6g7G78 yHTv82iNX 8RS9O2C7H2M,0
JePNypj3XRNF88utMmDurN7YUvDFolV8H 5dq,0
wQDwuYKFn71of6Ut9rwtexXL6O,0
FqZd6l1IBqU,0
DG9xaphK8H1WRoBUvd0Q6AODyi,0
M4Xenc9pL4X,0
utctSiHmr2fnx8LyV,0
ATGd83Mp1miw3yN18idEmj7rgc9,0
OkEEnEzbp1W9tsgJbUvJ4Q280G NvbAFfBhe6E0xxjzhi,0
3DM6Gsm9ER9yrfkWawjLNtfmmKSUce1ono7e4r6h qtspKQmL,0
q1blwe2Kb22hIg9R0DEyoCOX,0
J fRwNIHgrE7P8K6M o2OTQ,0
PNXgKLaGYQ3PLAwSK4kCWkP69hFJ2VKBXNCK4,0
kdlSI,0
WzV5Oktl5peBDrLdPee7Ge0v3tdAysCgiogQTtd7ENyE8XJ3,0
Kqthcq9q4ZMwJ2vDGE2JLuqgCG42Spwnb0kL,0
BKW6AVIFxez4ZzanduMoGj83xbf79dahAAjUSmnxkbI5cQ,0
wUwj SA78q4DjF6HU3RlEJev8RJORCmY78dXSRpRdc0Ws Fa8G,0
KuoY2TOoqK7ReBH5whp2In78U696,0
X wqoMGWc7IxIA4LZK0Q2oTw1R,0
GW2tS0v,0
GxHnCHa9HWV7cjJK vX4R0jZJSwrdD1IWL,0
CmiRVnpwYpnrzCu3WKqTf9l VzX8iybkxXI8uaKiplqb,0
IhLBQ2RwxAbA,0
XldqNt2yyjY70NIytHiNcp R4,0
BSTbAWu76BsQaslc8F1vYS2Laros3xyrhQrflgHdmO,0
Oy AFFtWHgS0jAwa5ZFNDQk3vCWog9puQhQZmLzV,0
uzqkvOBry3cn,0
aKOr2uhTI7x7S,0
g6 iqxHYlFlNfCRHxVreQT10H,0
Ta7kEpP2lEyA3adm59KbbOC5P,0
diX86wfC7KMgpEOIeLurO7ARyjt5pBtXge0GqdCpS7cXS4k,0
U7XxIKMLu9xeHQ9x0DeKn4BPdF2Atf2RJnL WIMc08,0
SsUsqWLvUQApCVT9r,0
dlN3pbRxtE0KPWMFO0EOa8,0
Vyxu4sZnRfhkrCgxVF3dLuWNTf6FUfxI0cKIXZ,0
VHMyzd 9H5DybQbI,0
84tL2I,0
dDkPK6fLLMa x23mBUUrQU52LvAcrMo1jyvsmIgCb P,0
hFH7T6mkw7Zi,0
R1tPJPkupxPpMIsBiK,0
eMZRl9iruo8uOduY,0
XhGZRA0HCuzIwzbgW3 d4sCnn7 urYtSSCEw9drKdahg74,0
1cjDlCeqhypQN8ec4HvHkxZOKVMX,0
9MA7idM39,0
kRfixjH4TJeavIyFmUjsuf0Mav1ghHt2,0
0piFHmX4Pm4F68Ofag7unvb9InpeTEuKOomwmzfIiS3,0
AacgxfrE,0
YHfmX6kpeKTlRcTK6XKfAYD8nUM2iVwT,0
WStmieGufbcyZ8mBJenfz9fGIwqfEGHyUS9l 7d1diEpVB,0
VbHEu7rVsTRsyLHTbHB8,0
QxkJYA6LhwYiYmeOxzDBvi4WAZxgmtDYLMDaQDNj,0
eurrO2FWlEK53mJ vbVYs28WlFfMlepo9tkaRA18f0n6G,0
XTtBp,0
52YRvtE UGbMxz98a UMNWqEGbYbPtBrPXZnAuy,0
9kGY9 eab0aedfUD00fphJHWhkg6oNSw8ZdVh0 emzq7Per,0
qe5Yfr,0
gSiEn2yNprriQ6ohKWziEtCkRrfTQ35tN4 IGx nSNh,0
V4BGwspxUjrFyQm8yzYtH1xdSOQLFDY2VY Lrt00RPNhh4Zz6P,0
ylxRAtJBIaSa,0
r7C41Wk1u1XD4cMMNCKaZ,0
s03DM7EThZorphDr6eWGSmcyfMxUmR0vW2w3jZMzuUpC8G1,0
M9eDwdrDMBLwZSpfpfGmLxRkTGzd hQ,0
gL1bR,0
H4iYk8ijwpmkbS97BeCkE4IsHZLFgZTmmC,0
S xrP,0
zPuexZdIg6pXxDYehOI,0
IwrYzMQWy opp0aeG80zkekbnMnc pF2D,0
6zlKE2fWQg7mS1vUZ1TVEHp7bYzAKQHFoIX0oIttEu85srlu,0
Ec5oz0fBboNxHVLzQ fkma7zRz ErVNDc,0
OvcuQCKw OKnhDoA4QAzCUZR3yD1OpOT5fIYEXMWGz AMhthq,0
t3aFgwt7FXIL,0
kBrFEh7fabuelzNthPuJjGHtku4zH FX,0
i4lPMT09U0619KtVKy8pvwrARmtwwX7vrjCXO,0
fw0q2GeHYWqWufKJP2Qd3xRNhdm0L7mgNCMhymx,0
58PzcLrD,0
Y1ZEzhd8CDGiQaeotbR9t2f6BuvLW0crz52xUdB,0
csMXdEpuA3eYaS8siYkOJbVrMFjvujNlSgt8LGe6r3ccX,0
e7t r8IsXfTIBCBFpwMiZ,0
nQZklcGmDHwCRXeIYFhmc1,0
Cy3NLTRldg5jVUTPLHQcY3Pt2T4E8oPp2MPhpa,0
IxxCXR1Nz,0
0t7stfI8WD4j4d,0
sI9M61okqbnKs5PzYT,0
FkbDModUY7j9kq8ITnpXS6Q9tqtVnRFimaOkgVrwz4TXVEM2DG,0
WDJqg0iqURk86UW DlfywhD8Trr1sMQA4sUl5XNJnl,0
kFqausD1UbRUVOD7GqVPXtU92SerzD2IRh0rHxr6zXN3,0
gy8qS 91WTphurZtvOhlPwzxmYDZcohm6T7xJZdVk,0
FvOQBsjg6 9HnSLNTw,0
4LvDs WrSvsqyY6,0
QnL9nXEleenbEpkb 2fr2EDJgG1ss7PMzP0myeG895F,0
BRTvxO0w1RmDf9yaEmtjSpYaLFlrCyJFWzSNtB5zTQSb1,0
pB0A03Q9tFg,0
A9FJaw4VO,0
ByxPnNk5YhQSEEPOCzPdDb9z,0
KilUmaxu,0
tG30RMHFHMX6VICZCIfigId1gME5vjw64CpZF5z,0
HfhqYLStwz06Zr FAVT0ddBz3dYX8MTUc9LIHVkyWY,0
TraDLVz smsoZ0Ig8ZqI,0
JZypeRbeVVafFs1,0
0Cx9SDaEb7zYP,0
OEno4N2Wll1ivrLrxk,0
aRUgqP HbfosDGk9NosHuPPs,0
m7dqH,0
5okkW,0
